transaction_id,user_id,stock_symbol,transaction_type,quantity,price_per_share,transaction_date
1888,1032,INFY,Buy,25,2508.86,2023-07-20
1889,1007,HDFCBANK,Sell,49,2226.6,2024-08-03
1890,1042,WIPRO,Buy,5,3022.99,2024-04-20
1891,1028,ICICIBANK,Buy,9,1727.08,2023-05-26
1892,1005,TCS,Sell,45,2925.78,2023-02-24
1893,1021,INFY,Buy,43,1267.92,2024-03-02
1894,1027,TCS,Sell,1,3185.05,2024-12-28
1895,1005,ICICIBANK,Buy,25,2343.03,2023-11-26
1896,1036,TCS,Buy,49,901.95,2023-08-05
1897,1005,ICICIBANK,Buy,26,1613.34,2024-10-06
1898,1046,ICICIBANK,Buy,32,2377.34,2023-05-16
1899,1024,AXISBANK,Buy,17,3546.58,2024-02-16
1900,1001,WIPRO,Sell,16,1118.6,2023-05-12
1901,1020,HDFCBANK,Buy,44,3590.36,2023-02-19
1902,1041,HDFCBANK,Sell,27,3386.23,2024-05-26
1903,1001,HCLTECH,Buy,11,841.01,2024-05-11
1904,1012,ICICIBANK,Buy,29,3864.71,2023-05-03
1905,1031,HDFCBANK,Buy,5,1561.23,2024-03-26
1906,1050,TCS,Sell,18,3518.24,2023-03-27
1907,1034,HCLTECH,Sell,36,2661.56,2024-01-27
1908,1044,AXISBANK,Sell,46,1390.14,2024-05-05
1909,1022,ICICIBANK,Buy,48,2571.04,2024-09-10
1910,1007,AXISBANK,Buy,9,1675.75,2024-02-27
1911,1005,ICICIBANK,Sell,47,1896.62,2024-04-14
1912,1020,HCLTECH,Sell,38,3431.48,2023-10-26
1913,1034,WIPRO,Buy,31,1171.61,2024-08-09
1914,1028,TCS,Buy,19,2542.19,2023-12-04
1915,1018,INFY,Sell,48,1066.71,2023-07-26
1916,1039,WIPRO,Buy,21,701.84,2023-08-30
1917,1012,ICICIBANK,Sell,22,536.69,2023-08-10
1918,1010,SBIN,Sell,28,588.68,2023-01-11
1919,1045,INFY,Sell,42,3977.74,2023-11-29
1920,1022,RELIANCE,Sell,7,3948.47,2024-08-27
1921,1048,HCLTECH,Sell,9,3460.9,2024-09-28
1922,1029,ICICIBANK,Sell,36,1580.47,2024-07-11
1923,1047,AXISBANK,Buy,28,1605.39,2023-08-06
1924,1032,ICICIBANK,Buy,39,1528.94,2023-07-20
1925,1021,HDFCBANK,Buy,13,944.38,2024-02-22
1926,1038,ICICIBANK,Buy,41,3177.28,2024-02-14
1927,1032,SBIN,Sell,22,3417.87,2024-03-06
1928,1031,INFY,Buy,50,3931.49,2023-09-04
1929,1024,WIPRO,Sell,44,2524.14,2023-09-23
1930,1025,HDFCBANK,Buy,38,843.49,2023-05-28
1931,1018,TCS,Sell,19,2985.28,2024-07-02
1932,1024,ICICIBANK,Buy,24,1818.72,2024-08-30
1933,1038,INFY,Sell,22,1404.81,2023-12-02
1934,1007,RELIANCE,Sell,16,1165.46,2024-09-06
1935,1029,RELIANCE,Buy,44,2683.99,2023-04-21
1936,1023,TCS,Sell,16,1065.65,2024-10-18
1937,1035,SBIN,Sell,40,785.4,2023-01-05
1938,1038,SBIN,Buy,3,3512.61,2024-08-05
1939,1008,INFY,Sell,31,3694.88,2024-02-02
1940,1025,SBIN,Sell,39,2509.13,2023-05-01
1941,1003,HDFCBANK,Sell,13,2829.67,2024-09-01
1942,1047,HCLTECH,Buy,48,2702.8,2024-05-28
1943,1032,TCS,Buy,1,761.52,2024-06-28
1944,1042,SBIN,Sell,32,3329.84,2024-12-18
1945,1007,ICICIBANK,Buy,36,3237.09,2024-08-30
1946,1047,AXISBANK,Buy,24,2130.2,2024-03-13
1947,1005,AXISBANK,Buy,30,1846.46,2023-10-26
1948,1040,INFY,Buy,50,2119.38,2023-10-08
1949,1038,INFY,Buy,37,1035.66,2023-12-27
1950,1043,AXISBANK,Buy,47,2487.35,2023-01-29
1951,1008,TCS,Sell,24,1699.51,2024-03-12
1952,1024,ICICIBANK,Sell,40,3784.25,2024-12-09
1953,1004,HDFCBANK,Buy,12,2102.88,2023-11-16
1954,1032,ICICIBANK,Buy,39,2700.1,2024-05-09
1955,1047,RELIANCE,Sell,8,934.97,2024-04-22
1956,1035,HDFCBANK,Buy,39,587.27,2024-09-12
1957,1043,INFY,Buy,50,2791.88,2024-09-16
1958,1021,HDFCBANK,Sell,8,1604.39,2024-08-13
1959,1021,HDFCBANK,Buy,44,2335.63,2023-06-27
1960,1032,INFY,Buy,43,2898.11,2024-11-29
1961,1021,AXISBANK,Buy,33,1126.25,2023-01-13
1962,1032,SBIN,Buy,3,2912.54,2023-10-09
1963,1045,WIPRO,Sell,22,1356.31,2024-02-15
1964,1038,ICICIBANK,Sell,42,3774.88,2023-05-04
1965,1040,TCS,Sell,19,3750.1,2024-06-12
1966,1010,WIPRO,Buy,2,3462.34,2023-06-01
1967,1050,WIPRO,Sell,1,851.24,2024-05-05
1968,1047,HDFCBANK,Buy,25,1177.61,2023-10-03
1969,1050,ICICIBANK,Buy,12,3511.66,2024-05-02
1970,1007,WIPRO,Buy,36,3495.04,2024-06-27
1971,1037,AXISBANK,Sell,25,1949.65,2024-01-22
1972,1015,HCLTECH,Buy,47,826.16,2023-01-15
1973,1028,SBIN,Sell,32,1953.93,2024-07-21
1974,1049,ICICIBANK,Sell,26,2149.05,2024-07-25
1975,1016,TCS,Buy,19,1621.61,2023-07-13
1976,1004,SBIN,Sell,21,2215.68,2024-03-19
1977,1040,RELIANCE,Buy,40,2971.6,2024-11-23
1978,1026,HDFCBANK,Buy,19,1307.72,2023-07-08
1979,1007,ICICIBANK,Sell,18,723.06,2023-08-02
1980,1045,TCS,Buy,19,3969.76,2023-05-24
1981,1002,INFY,Sell,10,1288.66,2024-08-11
1982,1016,WIPRO,Buy,6,3531.51,2024-12-20
1983,1015,AXISBANK,Buy,2,2220.92,2023-11-23
1984,1009,SBIN,Sell,25,2769.8,2023-03-02
1985,1050,AXISBANK,Buy,40,2753.56,2024-03-21
1986,1001,HDFCBANK,Sell,14,3168.17,2023-12-15
1987,1042,INFY,Sell,34,3272.63,2023-07-03
1988,1008,WIPRO,Sell,44,1846.94,2024-07-31
1989,1013,ICICIBANK,Buy,7,3337.89,2024-07-08
1990,1004,INFY,Sell,22,1578.78,2023-12-16
1991,1011,RELIANCE,Buy,16,2700.69,2024-11-01
1992,1042,INFY,Sell,3,1300.06,2024-01-31
1993,1028,ICICIBANK,Sell,42,911.59,2024-11-26
1994,1039,INFY,Sell,42,2148.9,2024-09-18
1995,1039,TCS,Buy,11,2156.16,2024-09-21
1996,1027,WIPRO,Buy,45,1949.63,2024-07-01
1997,1011,INFY,Buy,30,3252.03,2023-03-19
1998,1002,WIPRO,Buy,41,3331.55,2023-05-27
1999,1009,ICICIBANK,Buy,15,2944.22,2023-05-08
2000,1025,RELIANCE,Buy,11,2203.12,2023-12-09
2001,1037,INFY,Buy,49,2959.78,2024-12-18
2002,1025,TCS,Sell,18,1389.03,2023-02-20
2003,1021,HCLTECH,Buy,14,1736.7,2024-12-21
2004,1043,INFY,Sell,3,3308.41,2023-11-28
2005,1033,ICICIBANK,Buy,39,2790.04,2024-05-08
2006,1033,INFY,Sell,3,1859.14,2023-11-03
2007,1037,HCLTECH,Sell,27,3349.78,2023-07-31
2008,1023,HDFCBANK,Sell,50,3421.35,2023-07-16
2009,1012,TCS,Buy,13,2416.96,2023-12-06
2010,1036,WIPRO,Sell,15,1149.19,2024-11-15
2011,1031,INFY,Sell,18,3465.94,2024-08-11
2012,1042,ICICIBANK,Buy,41,2787.27,2024-08-23
2013,1036,HCLTECH,Sell,24,2643.43,2023-10-04
2014,1007,RELIANCE,Sell,15,2045.95,2024-04-18
2015,1038,HDFCBANK,Buy,32,1161.64,2023-09-12
2016,1013,HDFCBANK,Sell,28,1382.79,2023-03-12
2017,1035,HDFCBANK,Sell,37,2174.9,2023-08-27
2018,1040,RELIANCE,Sell,16,598.07,2023-01-24
2019,1022,INFY,Sell,26,1140.81,2024-01-18
2020,1003,TCS,Sell,46,1276.35,2023-01-09
2021,1040,HCLTECH,Buy,45,1919.93,2024-08-15
2022,1042,HDFCBANK,Sell,14,2285.35,2023-07-14
2023,1035,HCLTECH,Sell,41,3090.47,2023-06-07
2024,1023,HCLTECH,Sell,6,623.67,2024-08-15
2025,1032,HDFCBANK,Buy,13,2304.15,2023-11-06
2026,1009,WIPRO,Buy,38,3055.32,2023-10-28
2027,1043,HCLTECH,Buy,43,1659.42,2023-12-05
2028,1018,RELIANCE,Buy,33,1594.03,2024-08-25
2029,1025,HCLTECH,Sell,37,2644.92,2024-05-08
2030,1019,INFY,Buy,31,1753.35,2024-04-30
2031,1048,HDFCBANK,Buy,7,3436.32,2024-06-06
2032,1025,HCLTECH,Buy,37,1664.36,2023-10-30
2033,1028,AXISBANK,Sell,18,1891.69,2024-06-25
2034,1031,INFY,Sell,36,3046.15,2024-11-14
2035,1048,HDFCBANK,Buy,9,1037.2,2024-09-30
2036,1024,AXISBANK,Sell,50,2091.67,2023-01-30
2037,1017,WIPRO,Buy,29,1647.7,2024-03-28
2038,1039,HDFCBANK,Sell,2,2723.99,2023-12-28
2039,1014,INFY,Sell,28,1100.5,2023-10-03
2040,1013,INFY,Sell,37,1638.43,2024-10-06
2041,1037,SBIN,Buy,25,2859.33,2024-03-17
2042,1048,TCS,Buy,7,656.43,2023-04-09
2043,1002,HDFCBANK,Buy,46,2117.3,2024-03-14
2044,1048,SBIN,Sell,28,2433.35,2024-07-05
2045,1023,SBIN,Buy,5,1482.75,2023-08-05
2046,1049,RELIANCE,Buy,14,3356.91,2023-09-12
2047,1022,WIPRO,Sell,9,3789.52,2024-09-30
2048,1011,INFY,Buy,10,1849.25,2023-01-19
2049,1026,TCS,Sell,43,3390.89,2023-11-06
2050,1020,ICICIBANK,Buy,12,1213.17,2024-01-03
2051,1036,SBIN,Sell,40,3894.93,2024-12-16
2052,1009,HCLTECH,Sell,24,3625.71,2024-02-10
2053,1027,HCLTECH,Sell,17,3241.14,2023-04-16
2054,1022,TCS,Sell,3,1505.0,2023-02-02
2055,1030,ICICIBANK,Buy,9,3809.28,2023-03-05
2056,1048,HDFCBANK,Sell,9,3642.52,2024-03-15
2057,1037,HCLTECH,Sell,48,3875.58,2024-11-02
2058,1018,WIPRO,Buy,15,2263.19,2023-09-27
2059,1042,HDFCBANK,Buy,47,2649.45,2023-10-08
2060,1020,AXISBANK,Sell,36,1889.42,2023-01-04
2061,1027,SBIN,Buy,1,3096.11,2023-02-23
2062,1023,INFY,Buy,14,1440.76,2023-05-29
2063,1028,AXISBANK,Buy,41,3812.46,2024-07-11
2064,1001,SBIN,Buy,30,2940.77,2023-03-28
2065,1013,SBIN,Sell,26,2234.05,2024-06-05
2066,1017,SBIN,Buy,31,1636.81,2024-02-24
2067,1019,HDFCBANK,Buy,39,720.18,2024-01-01
2068,1022,WIPRO,Buy,15,2160.04,2023-02-03
2069,1028,SBIN,Buy,32,3163.37,2023-09-02
2070,1005,HCLTECH,Sell,45,1189.23,2024-12-21
2071,1023,SBIN,Sell,6,1940.76,2024-10-15
2072,1035,INFY,Sell,15,1386.52,2024-10-18
2073,1009,HDFCBANK,Buy,7,1313.55,2023-01-20
2074,1017,TCS,Buy,27,1492.47,2023-09-02
2075,1040,SBIN,Buy,5,1893.65,2023-11-01
2076,1005,HCLTECH,Buy,43,575.08,2024-12-04
2077,1031,HDFCBANK,Buy,28,1978.23,2023-04-08
2078,1039,ICICIBANK,Sell,32,789.81,2024-08-16
2079,1019,INFY,Buy,29,2038.4,2024-05-08
2080,1019,AXISBANK,Sell,36,1323.79,2023-08-02
2081,1017,RELIANCE,Sell,1,3362.83,2023-11-12
2082,1007,RELIANCE,Buy,44,569.92,2024-06-05
2083,1031,HCLTECH,Sell,23,2265.38,2023-04-21
2084,1038,AXISBANK,Sell,42,1471.45,2024-04-07
2085,1048,TCS,Sell,6,3503.13,2023-04-25
2086,1011,AXISBANK,Sell,9,2681.59,2023-11-10
2087,1028,AXISBANK,Buy,42,940.26,2024-11-04
2088,1010,INFY,Sell,18,2131.42,2023-08-26
2089,1035,SBIN,Sell,3,3921.71,2024-02-02
2090,1019,WIPRO,Buy,37,982.59,2023-02-16
2091,1017,RELIANCE,Sell,29,2042.32,2023-05-07
2092,1032,WIPRO,Buy,32,925.56,2023-04-08
2093,1012,INFY,Buy,16,1937.48,2024-11-24
2094,1013,ICICIBANK,Buy,5,2255.22,2023-04-15
2095,1019,HCLTECH,Buy,40,3070.33,2024-12-08
2096,1044,RELIANCE,Buy,42,3940.45,2024-01-09
2097,1040,ICICIBANK,Buy,20,2479.88,2024-07-01
2098,1007,AXISBANK,Sell,23,2649.39,2024-05-13
2099,1004,TCS,Buy,33,923.54,2024-07-10
2100,1003,RELIANCE,Sell,22,1178.41,2024-08-16
2101,1046,HDFCBANK,Sell,10,3857.5,2024-07-16
2102,1010,SBIN,Buy,2,3527.95,2023-02-06
2103,1042,INFY,Sell,48,3376.43,2024-07-20
2104,1028,AXISBANK,Sell,10,1806.78,2024-10-01
2105,1040,HCLTECH,Buy,14,2435.99,2024-02-08
2106,1012,RELIANCE,Sell,10,1018.25,2023-02-03
2107,1048,TCS,Buy,14,2985.4,2024-10-01
2108,1025,WIPRO,Sell,36,1266.88,2024-03-07
2109,1010,RELIANCE,Buy,44,1822.49,2024-06-20
2110,1038,AXISBANK,Buy,28,884.05,2024-07-31
2111,1046,HCLTECH,Buy,24,1954.88,2024-06-25
2112,1016,INFY,Buy,36,2128.9,2024-05-05
2113,1010,HCLTECH,Sell,30,3064.12,2023-10-28
2114,1036,TCS,Sell,26,2582.96,2023-05-20
2115,1013,SBIN,Sell,35,1936.73,2023-09-25
2116,1014,AXISBANK,Sell,39,1898.75,2024-09-13
2117,1013,RELIANCE,Sell,15,1332.46,2024-03-31
2118,1020,TCS,Buy,28,3266.22,2024-09-23
2119,1030,INFY,Sell,3,2735.24,2023-03-06
2120,1040,HDFCBANK,Buy,15,813.31,2023-03-04
2121,1018,HCLTECH,Buy,50,3466.79,2024-03-10
2122,1004,RELIANCE,Sell,26,3799.31,2023-05-16
2123,1007,ICICIBANK,Buy,30,3361.37,2024-09-23
2124,1003,RELIANCE,Sell,40,2539.82,2023-07-26
2125,1041,RELIANCE,Sell,16,603.75,2023-06-06
2126,1036,SBIN,Sell,2,898.03,2024-09-13
2127,1038,SBIN,Buy,33,1811.54,2023-07-22
2128,1025,ICICIBANK,Sell,18,3405.83,2023-09-12
2129,1013,TCS,Sell,9,2816.71,2024-06-28
2130,1018,WIPRO,Sell,46,2635.14,2024-07-04
2131,1025,HCLTECH,Buy,38,3934.38,2023-07-17
2132,1004,SBIN,Sell,19,1266.78,2024-08-30
2133,1029,HCLTECH,Buy,44,2605.7,2023-07-21
2134,1035,RELIANCE,Buy,23,3054.46,2024-02-06
2135,1002,AXISBANK,Sell,13,3222.97,2024-12-27
2136,1041,RELIANCE,Buy,27,2769.43,2023-12-21
2137,1010,AXISBANK,Buy,42,1900.22,2024-12-07
2138,1011,HDFCBANK,Buy,26,703.95,2023-05-01
2139,1038,TCS,Buy,33,2191.98,2024-08-10
2140,1019,HCLTECH,Sell,8,2695.4,2024-11-30
2141,1002,TCS,Buy,39,1710.0,2023-12-15
2142,1004,RELIANCE,Sell,39,757.49,2024-03-05
2143,1034,SBIN,Sell,33,2992.62,2023-04-29
2144,1043,SBIN,Sell,44,1450.67,2023-01-30
2145,1024,AXISBANK,Buy,44,2026.74,2024-05-06
2146,1022,SBIN,Sell,7,2784.97,2024-03-30
2147,1042,HDFCBANK,Buy,42,2186.2,2023-05-18
2148,1047,AXISBANK,Sell,50,2468.6,2024-05-13
2149,1035,RELIANCE,Buy,15,2976.7,2024-02-02
2150,1019,SBIN,Buy,30,977.07,2023-01-27
2151,1028,HCLTECH,Buy,13,737.62,2024-11-26
2152,1033,RELIANCE,Buy,18,1871.06,2024-08-11
2153,1047,HDFCBANK,Buy,21,3266.25,2023-09-03
2154,1043,TCS,Buy,10,554.63,2024-09-27
2155,1010,RELIANCE,Sell,12,1258.24,2023-02-25
2156,1039,TCS,Buy,21,3684.33,2023-05-30
2157,1027,HCLTECH,Buy,49,2748.61,2024-05-18
2158,1037,SBIN,Sell,10,1868.32,2024-09-06
2159,1030,INFY,Buy,17,3193.81,2023-12-21
2160,1011,SBIN,Sell,20,1338.86,2024-04-19
2161,1029,ICICIBANK,Buy,20,1159.37,2023-07-05
2162,1042,INFY,Buy,23,1318.0,2024-09-22
2163,1012,WIPRO,Buy,22,1095.67,2023-12-23
2164,1038,INFY,Buy,5,2988.99,2024-02-10
2165,1036,INFY,Buy,26,3918.9,2023-05-04
2166,1036,SBIN,Buy,6,2654.51,2024-07-05
2167,1033,SBIN,Sell,39,1986.38,2023-09-17
2168,1025,HDFCBANK,Sell,3,745.27,2024-12-09
2169,1048,INFY,Buy,29,3462.64,2024-05-23
2170,1043,SBIN,Buy,43,1495.26,2023-04-15
2171,1044,INFY,Buy,43,1162.11,2024-01-06
2172,1035,TCS,Sell,49,911.14,2024-08-22
2173,1013,HDFCBANK,Sell,16,2518.08,2024-03-07
2174,1048,HDFCBANK,Buy,13,2878.79,2023-02-14
2175,1012,HDFCBANK,Buy,16,1052.58,2024-02-27
2176,1008,HCLTECH,Sell,30,1748.25,2023-03-06
2177,1010,RELIANCE,Buy,17,1408.53,2024-09-29
2178,1040,WIPRO,Sell,15,3806.93,2024-02-07
2179,1012,TCS,Buy,29,1098.77,2023-09-24
2180,1043,RELIANCE,Buy,22,1797.35,2023-01-02
2181,1013,INFY,Sell,13,1053.75,2024-09-23
2182,1032,INFY,Sell,37,2131.87,2024-08-24
2183,1019,TCS,Sell,23,595.9,2023-03-04
2184,1015,HDFCBANK,Buy,16,1041.49,2023-03-22
2185,1042,AXISBANK,Buy,5,2591.55,2023-11-29
2186,1025,WIPRO,Sell,41,3302.5,2024-04-16
2187,1038,HCLTECH,Sell,28,3059.17,2023-10-01
2188,1047,RELIANCE,Buy,31,3643.14,2024-03-18
2189,1007,SBIN,Buy,8,3859.71,2023-12-17
2190,1028,INFY,Sell,10,3425.96,2023-09-18
2191,1012,TCS,Buy,33,1133.59,2024-10-09
2192,1040,ICICIBANK,Buy,11,1656.97,2023-10-21
2193,1023,ICICIBANK,Buy,19,1103.89,2024-02-02
2194,1034,ICICIBANK,Buy,45,1357.5,2023-10-09
2195,1013,HCLTECH,Sell,19,571.36,2024-10-15
2196,1040,ICICIBANK,Buy,19,1639.67,2024-10-31
2197,1039,AXISBANK,Buy,40,1370.63,2024-05-09
2198,1002,INFY,Sell,4,1458.54,2023-04-03
2199,1047,SBIN,Buy,2,3756.56,2023-04-16
2200,1031,ICICIBANK,Sell,15,1930.75,2023-09-04
2201,1040,SBIN,Buy,27,3165.67,2024-12-19
2202,1024,SBIN,Buy,24,1061.73,2023-01-18
2203,1005,SBIN,Buy,44,1826.7,2023-05-22
2204,1007,HDFCBANK,Buy,25,1074.18,2024-07-23
2205,1008,AXISBANK,Buy,13,1867.28,2023-04-08
2206,1001,ICICIBANK,Buy,39,2706.9,2023-01-15
2207,1007,AXISBANK,Buy,37,2517.4,2023-09-20
2208,1045,AXISBANK,Buy,12,1403.2,2024-11-19
2209,1031,HCLTECH,Sell,34,3076.15,2024-04-16
2210,1023,ICICIBANK,Buy,6,3042.5,2023-05-31
2211,1034,INFY,Sell,41,1799.18,2023-02-04
2212,1034,HDFCBANK,Buy,5,2049.3,2023-11-18
2213,1049,AXISBANK,Sell,40,1542.71,2024-05-16
2214,1012,RELIANCE,Buy,48,1021.86,2023-02-18
2215,1045,RELIANCE,Sell,3,1643.0,2024-06-26
2216,1026,ICICIBANK,Buy,3,1068.99,2023-08-30
2217,1005,SBIN,Sell,37,3971.71,2024-09-10
2218,1048,SBIN,Buy,10,520.26,2023-10-30
2219,1032,RELIANCE,Buy,1,2930.72,2024-12-09
2220,1021,HDFCBANK,Sell,35,3731.42,2023-02-10
2221,1037,HCLTECH,Sell,45,2621.1,2024-04-11
2222,1005,HDFCBANK,Sell,14,943.98,2024-08-19
2223,1035,TCS,Sell,7,2180.52,2024-09-09
2224,1039,SBIN,Buy,2,2273.22,2024-07-06
2225,1049,WIPRO,Sell,7,1551.29,2023-05-11
2226,1026,TCS,Sell,6,1094.07,2023-10-05
2227,1015,RELIANCE,Sell,34,1834.17,2024-12-14
2228,1026,ICICIBANK,Sell,23,1363.38,2024-10-10
2229,1019,WIPRO,Sell,11,598.39,2024-12-20
2230,1005,ICICIBANK,Sell,15,1320.58,2023-03-02
2231,1037,INFY,Buy,24,1108.53,2023-11-14
2232,1042,HDFCBANK,Sell,43,1357.76,2023-02-11
2233,1032,TCS,Sell,43,701.23,2023-12-09
2234,1046,HCLTECH,Buy,49,1801.88,2023-10-03
2235,1007,WIPRO,Buy,49,2643.02,2024-04-14
2236,1001,WIPRO,Sell,49,2094.43,2024-12-01
2237,1004,SBIN,Sell,36,3319.86,2024-04-26
2238,1007,INFY,Sell,43,826.43,2024-08-10
2239,1015,RELIANCE,Sell,41,1259.73,2023-07-18
2240,1047,WIPRO,Buy,37,981.46,2024-06-06
2241,1018,RELIANCE,Buy,5,1831.48,2023-08-29
2242,1005,HDFCBANK,Sell,50,2056.45,2024-03-13
2243,1002,ICICIBANK,Sell,14,3541.41,2024-10-21
2244,1037,INFY,Sell,7,2114.25,2024-09-16
2245,1021,HDFCBANK,Sell,22,620.01,2023-12-19
2246,1001,ICICIBANK,Buy,4,531.71,2023-11-17
2247,1019,HDFCBANK,Buy,20,888.67,2023-05-21
2248,1044,HDFCBANK,Sell,40,3190.66,2023-01-24
2249,1020,HCLTECH,Sell,32,3430.63,2023-12-19
2250,1038,SBIN,Buy,48,597.91,2024-09-15
2251,1039,WIPRO,Sell,28,3451.94,2023-07-25
2252,1042,RELIANCE,Sell,27,1896.91,2023-05-28
2253,1020,WIPRO,Buy,17,3301.87,2023-10-29
2254,1024,RELIANCE,Sell,22,2115.5,2023-02-19
2255,1029,HCLTECH,Sell,12,3153.94,2023-10-05
2256,1050,AXISBANK,Sell,19,1150.98,2023-03-16
2257,1037,AXISBANK,Buy,27,3547.04,2023-04-06
2258,1049,TCS,Sell,11,1352.93,2023-01-21
2259,1016,AXISBANK,Sell,48,2614.54,2023-09-30
2260,1009,ICICIBANK,Buy,34,566.35,2023-01-17
2261,1024,WIPRO,Sell,11,1985.27,2023-05-18
2262,1016,INFY,Sell,2,2764.67,2023-11-10
2263,1007,SBIN,Buy,21,1913.99,2024-04-23
2264,1007,RELIANCE,Buy,27,2428.16,2024-06-20
2265,1008,ICICIBANK,Sell,12,1886.6,2024-05-22
2266,1028,SBIN,Sell,10,1608.89,2024-11-27
2267,1025,HCLTECH,Sell,13,828.26,2023-01-11
2268,1013,SBIN,Buy,32,2963.07,2023-09-08
2269,1027,ICICIBANK,Sell,28,946.27,2023-12-21
2270,1021,WIPRO,Buy,44,2503.79,2024-09-06
2271,1048,HDFCBANK,Buy,5,1839.81,2024-03-06
2272,1031,RELIANCE,Buy,20,3073.97,2024-08-02
2273,1025,RELIANCE,Buy,41,3266.86,2024-11-08
2274,1011,HDFCBANK,Buy,5,3700.35,2024-06-23
2275,1023,AXISBANK,Buy,33,782.82,2024-01-21
2276,1037,HDFCBANK,Sell,26,3650.0,2024-01-06
2277,1009,HCLTECH,Sell,7,1150.93,2023-03-04
2278,1032,ICICIBANK,Sell,2,1376.18,2024-10-28
2279,1027,HCLTECH,Sell,12,902.03,2023-02-10
2280,1035,HCLTECH,Sell,29,2305.97,2024-02-21
2281,1040,WIPRO,Buy,19,2374.42,2024-10-31
2282,1025,TCS,Sell,49,3519.61,2023-11-09
2283,1003,HCLTECH,Sell,15,708.81,2024-09-06
2284,1030,HCLTECH,Buy,38,2570.63,2024-08-31
2285,1024,TCS,Buy,15,1326.0,2024-10-28
2286,1028,SBIN,Sell,3,1350.07,2024-12-19
2287,1034,WIPRO,Buy,49,1357.44,2023-07-23
2288,1021,RELIANCE,Sell,21,755.77,2023-01-22
2289,1042,WIPRO,Sell,48,813.8,2024-05-18
2290,1021,TCS,Sell,42,2136.12,2024-02-05
2291,1007,AXISBANK,Sell,4,558.46,2023-03-16
2292,1027,RELIANCE,Buy,1,1337.08,2024-10-11
2293,1049,ICICIBANK,Buy,23,3183.09,2024-10-04
2294,1039,HCLTECH,Sell,10,3528.84,2023-03-04
2295,1004,HDFCBANK,Sell,38,1461.08,2023-09-17
2296,1028,AXISBANK,Buy,42,2120.61,2023-10-06
2297,1006,TCS,Sell,48,2947.5,2023-03-18
2298,1022,SBIN,Sell,24,949.49,2024-01-02
2299,1026,ICICIBANK,Buy,4,3220.5,2023-01-26
2300,1027,SBIN,Buy,47,2994.35,2023-04-30
2301,1038,HCLTECH,Sell,41,2422.06,2024-12-07
2302,1010,INFY,Buy,26,3901.27,2024-02-06
2303,1023,HDFCBANK,Buy,24,587.89,2024-04-30
2304,1033,HCLTECH,Sell,49,3831.99,2024-09-17
2305,1023,TCS,Sell,18,1776.27,2023-08-11
2306,1028,INFY,Buy,11,3728.78,2023-01-29
2307,1039,SBIN,Sell,8,2007.02,2023-01-01
2308,1036,INFY,Sell,44,2709.86,2023-10-20
2309,1011,HCLTECH,Sell,10,1943.47,2023-09-20
2310,1019,RELIANCE,Buy,34,2908.4,2023-05-02
2311,1039,HCLTECH,Buy,50,1916.52,2024-03-01
2312,1028,INFY,Buy,11,1720.35,2024-06-24
2313,1010,HDFCBANK,Sell,22,3202.78,2023-04-25
2314,1029,WIPRO,Sell,19,2085.75,2023-05-05
2315,1001,INFY,Sell,18,2833.62,2023-05-16
2316,1037,WIPRO,Sell,39,821.79,2024-08-28
2317,1024,HDFCBANK,Buy,26,1500.73,2024-12-16
2318,1023,SBIN,Buy,29,2054.42,2023-05-04
2319,1012,SBIN,Buy,48,1419.61,2024-05-12
2320,1021,ICICIBANK,Sell,17,3767.43,2024-06-12
2321,1017,AXISBANK,Sell,40,2912.35,2023-07-08
2322,1022,ICICIBANK,Buy,47,3248.37,2024-11-13
2323,1046,TCS,Buy,20,3417.87,2024-12-26
2324,1015,HDFCBANK,Buy,12,833.96,2024-04-30
2325,1034,SBIN,Sell,39,1785.35,2023-09-12
2326,1024,AXISBANK,Sell,20,3841.27,2023-01-19
2327,1024,TCS,Sell,2,640.09,2024-01-11
2328,1021,HDFCBANK,Buy,27,1875.84,2024-11-20
2329,1010,ICICIBANK,Sell,10,980.92,2024-05-01
2330,1010,HDFCBANK,Sell,40,3844.13,2024-06-10
2331,1047,HCLTECH,Buy,49,874.76,2023-11-06
2332,1031,ICICIBANK,Sell,16,1059.41,2023-02-04
2333,1042,TCS,Sell,24,1582.91,2023-06-25
2334,1017,INFY,Buy,21,890.91,2023-07-06
2335,1003,TCS,Buy,9,1280.93,2024-05-08
2336,1006,WIPRO,Buy,27,3185.11,2023-08-07
2337,1033,HDFCBANK,Buy,31,505.4,2023-09-13
2338,1022,SBIN,Sell,22,2901.71,2023-05-13
2339,1042,AXISBANK,Sell,42,3005.79,2023-07-05
2340,1045,HCLTECH,Buy,36,2549.85,2023-10-01
2341,1013,HDFCBANK,Sell,11,952.54,2023-06-25
2342,1003,TCS,Sell,17,2119.07,2023-05-08
2343,1044,TCS,Sell,27,2052.59,2024-11-13
2344,1025,HDFCBANK,Sell,27,3030.22,2023-11-23
2345,1002,AXISBANK,Buy,9,2758.09,2023-12-26
2346,1042,INFY,Buy,48,742.8,2023-10-10
2347,1005,TCS,Buy,36,1145.34,2024-11-11
2348,1010,AXISBANK,Buy,14,2853.33,2024-03-15
2349,1021,SBIN,Buy,17,3188.9,2023-04-18
2350,1037,HCLTECH,Sell,8,925.05,2023-10-28
2351,1026,HDFCBANK,Sell,34,1142.77,2024-03-14
